time,Disaster Number,IH Program Declared,IA Program Declared,PA Program Declared,HM Program Declared,State ,Declaration Date,Disaster Type,Incident Type,Title,Incident Begin Date,Incident End Date,Place Code,Declared County/Area,Declaration Request Number,Incident Duration Days,time_x,EarnBeg,EarnHirAS,EarnHirNS,EarnS,EarnSepS,Emp,EmpEnd,EmpS,EmpSpv,EmpTotal,FrmJbC,FrmJbCS,FrmJbGn,FrmJbGnS,FrmJbLs,FrmJbLsS,HirA,HirAEnd,HirAEndR,HirAEndRepl,HirAEndReplr,HirAs,Payroll,Unnamed: 0.1,county,county_codes,county_name,state,state_abv,time_y
1998-09-25,3131.0,No,No,Yes,No,FL,9/25/1998,EM,Hurricane,HURRICANE GRORGES,1998-09-25,1998-10-02,99033.0,Escambia County,98167.0,7 days 00:00:00.000000000,1998-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-25,3131.0,No,No,Yes,No,FL,9/25/1998,EM,Hurricane,HURRICANE GRORGES,1998-09-25,1998-10-02,99037.0,Franklin County,98167.0,7 days 00:00:00.000000000,1998-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-25,3131.0,No,No,Yes,No,FL,9/25/1998,EM,Hurricane,HURRICANE GRORGES,1998-09-25,1998-10-02,99039.0,Gadsden County,98167.0,7 days 00:00:00.000000000,1998-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-25,3131.0,No,No,Yes,No,FL,9/25/1998,EM,Hurricane,HURRICANE GRORGES,1998-09-25,1998-10-02,99043.0,Glades County,98167.0,7 days 00:00:00.000000000,1998-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-25,3131.0,No,No,Yes,No,FL,9/25/1998,EM,Hurricane,HURRICANE GRORGES,1998-09-25,1998-10-02,99045.0,Gulf County,98167.0,7 days 00:00:00.000000000,1998-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-25,3131.0,No,No,Yes,No,FL,9/25/1998,EM,Hurricane,HURRICANE GRORGES,1998-09-25,1998-10-02,99049.0,Hardee County,98167.0,7 days 00:00:00.000000000,1998-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-25,3131.0,No,No,Yes,No,FL,9/25/1998,EM,Hurricane,HURRICANE GRORGES,1998-09-25,1998-10-02,99051.0,Hendry County,98167.0,7 days 00:00:00.000000000,1998-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-25,3131.0,No,No,Yes,No,FL,9/25/1998,EM,Hurricane,HURRICANE GRORGES,1998-09-25,1998-10-02,99053.0,Hernando County,98167.0,7 days 00:00:00.000000000,1998-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-25,3131.0,No,No,Yes,No,FL,9/25/1998,EM,Hurricane,HURRICANE GRORGES,1998-09-25,1998-10-02,99055.0,Highlands County,98167.0,7 days 00:00:00.000000000,1998-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-25,3131.0,No,No,Yes,No,FL,9/25/1998,EM,Hurricane,HURRICANE GRORGES,1998-09-25,1998-10-02,99057.0,Hillsborough County,98167.0,7 days 00:00:00.000000000,1998-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-25,3131.0,No,No,Yes,No,FL,9/25/1998,EM,Hurricane,HURRICANE GRORGES,1998-09-25,1998-10-02,99059.0,Holmes County,98167.0,7 days 00:00:00.000000000,1998-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-25,3131.0,No,No,Yes,No,FL,9/25/1998,EM,Hurricane,HURRICANE GRORGES,1998-09-25,1998-10-02,99063.0,Jackson County,98167.0,7 days 00:00:00.000000000,1998-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-25,3131.0,No,No,Yes,No,FL,9/25/1998,EM,Hurricane,HURRICANE GRORGES,1998-09-25,1998-10-02,99071.0,Lee County,98167.0,7 days 00:00:00.000000000,1998-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-25,3131.0,No,No,Yes,No,FL,9/25/1998,EM,Hurricane,HURRICANE GRORGES,1998-09-25,1998-10-02,99077.0,Liberty County,98167.0,7 days 00:00:00.000000000,1998-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-25,3131.0,No,No,Yes,No,FL,9/25/1998,EM,Hurricane,HURRICANE GRORGES,1998-09-25,1998-10-02,99081.0,Manatee County,98167.0,7 days 00:00:00.000000000,1998-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-25,3131.0,No,No,Yes,No,FL,9/25/1998,EM,Hurricane,HURRICANE GRORGES,1998-09-25,1998-10-02,99085.0,Martin County,98167.0,7 days 00:00:00.000000000,1998-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-25,3131.0,No,No,Yes,No,FL,9/25/1998,EM,Hurricane,HURRICANE GRORGES,1998-09-25,1998-10-02,99087.0,Monroe County,98167.0,7 days 00:00:00.000000000,1998-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-25,3131.0,No,No,Yes,No,FL,9/25/1998,EM,Hurricane,HURRICANE GRORGES,1998-09-25,1998-10-02,99091.0,Okaloosa County,98167.0,7 days 00:00:00.000000000,1998-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-25,3131.0,No,No,Yes,No,FL,9/25/1998,EM,Hurricane,HURRICANE GRORGES,1998-09-25,1998-10-02,99099.0,Palm Beach County,98167.0,7 days 00:00:00.000000000,1998-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-25,3131.0,No,No,Yes,No,FL,9/25/1998,EM,Hurricane,HURRICANE GRORGES,1998-09-25,1998-10-02,99101.0,Pasco County,98167.0,7 days 00:00:00.000000000,1998-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-25,3131.0,No,No,Yes,No,FL,9/25/1998,EM,Hurricane,HURRICANE GRORGES,1998-09-25,1998-10-02,99103.0,Pinellas County,98167.0,7 days 00:00:00.000000000,1998-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-25,3131.0,No,No,Yes,No,FL,9/25/1998,EM,Hurricane,HURRICANE GRORGES,1998-09-25,1998-10-02,99113.0,Santa Rosa County,98167.0,7 days 00:00:00.000000000,1998-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-25,3131.0,No,No,Yes,No,FL,9/25/1998,EM,Hurricane,HURRICANE GRORGES,1998-09-25,1998-10-02,99115.0,Sarasota County,98167.0,7 days 00:00:00.000000000,1998-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-25,3131.0,No,No,Yes,No,FL,9/25/1998,EM,Hurricane,HURRICANE GRORGES,1998-09-25,1998-10-02,99121.0,Suwannee County,98167.0,7 days 00:00:00.000000000,1998-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-25,3131.0,No,No,Yes,No,FL,9/25/1998,EM,Hurricane,HURRICANE GRORGES,1998-09-25,1998-10-02,99129.0,Wakulla County,98167.0,7 days 00:00:00.000000000,1998-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-25,3131.0,No,No,Yes,No,FL,9/25/1998,EM,Hurricane,HURRICANE GRORGES,1998-09-25,1998-10-02,99131.0,Walton County,98167.0,7 days 00:00:00.000000000,1998-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-09-25,3131.0,No,No,Yes,No,FL,9/25/1998,EM,Hurricane,HURRICANE GRORGES,1998-09-25,1998-10-02,99133.0,Washington County,98167.0,7 days 00:00:00.000000000,1998-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-13,1300.0,No,No,Yes,Yes,FL,9/22/1999,DR,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,1999-09-13,1999-09-25,99009.0,Brevard County,99099.0,12 days 00:00:00.000000000,1999-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-13,1300.0,No,No,Yes,Yes,FL,9/22/1999,DR,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,1999-09-13,1999-09-25,99031.0,Duval County,99099.0,12 days 00:00:00.000000000,1999-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-13,1300.0,No,No,Yes,Yes,FL,9/22/1999,DR,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,1999-09-13,1999-09-25,99035.0,Flagler County,99099.0,12 days 00:00:00.000000000,1999-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-13,1300.0,No,No,Yes,Yes,FL,9/22/1999,DR,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,1999-09-13,1999-09-25,99043.0,Glades County,99099.0,12 days 00:00:00.000000000,1999-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-13,1300.0,No,No,Yes,Yes,FL,9/22/1999,DR,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,1999-09-13,1999-09-25,99055.0,Highlands County,99099.0,12 days 00:00:00.000000000,1999-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-13,1300.0,No,No,Yes,Yes,FL,9/22/1999,DR,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,1999-09-13,1999-09-25,99061.0,Indian River County,99099.0,12 days 00:00:00.000000000,1999-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-13,1300.0,No,No,Yes,Yes,FL,9/22/1999,DR,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,1999-09-13,1999-09-25,99085.0,Martin County,99099.0,12 days 00:00:00.000000000,1999-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-13,1300.0,No,No,Yes,Yes,FL,9/22/1999,DR,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,1999-09-13,1999-09-25,99089.0,Nassau County,99099.0,12 days 00:00:00.000000000,1999-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-13,1300.0,No,No,Yes,Yes,FL,9/22/1999,DR,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,1999-09-13,1999-09-25,99099.0,Palm Beach County,99099.0,12 days 00:00:00.000000000,1999-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-13,1300.0,No,No,Yes,Yes,FL,9/22/1999,DR,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,1999-09-13,1999-09-25,99109.0,St. Johns County,99099.0,12 days 00:00:00.000000000,1999-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-13,1300.0,No,No,Yes,Yes,FL,9/22/1999,DR,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,1999-09-13,1999-09-25,99111.0,St. Lucie County,99099.0,12 days 00:00:00.000000000,1999-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-13,1300.0,No,No,Yes,Yes,FL,9/22/1999,DR,Hurricane,HURRICANE FLOYD MAJOR DISASTER DECLARATIONS,1999-09-13,1999-09-25,99127.0,Volusia County,99099.0,12 days 00:00:00.000000000,1999-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-14,3143.0,No,No,Yes,No,FL,9/14/1999,EM,Hurricane,HURRICANE FLOYD EMERGENCY DECLARATIONS,1999-09-14,1999-09-16,99009.0,Brevard County,99085.0,2 days 00:00:00.000000000,1999-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-14,3143.0,No,No,Yes,No,FL,9/14/1999,EM,Hurricane,HURRICANE FLOYD EMERGENCY DECLARATIONS,1999-09-14,1999-09-16,99011.0,Broward County,99085.0,2 days 00:00:00.000000000,1999-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-14,3143.0,No,No,Yes,No,FL,9/14/1999,EM,Hurricane,HURRICANE FLOYD EMERGENCY DECLARATIONS,1999-09-14,1999-09-16,99025.0,Dade County,99085.0,2 days 00:00:00.000000000,1999-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-14,3143.0,No,No,Yes,No,FL,9/14/1999,EM,Hurricane,HURRICANE FLOYD EMERGENCY DECLARATIONS,1999-09-14,1999-09-16,99031.0,Duval County,99085.0,2 days 00:00:00.000000000,1999-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-14,3143.0,No,No,Yes,No,FL,9/14/1999,EM,Hurricane,HURRICANE FLOYD EMERGENCY DECLARATIONS,1999-09-14,1999-09-16,99035.0,Flagler County,99085.0,2 days 00:00:00.000000000,1999-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-14,3143.0,No,No,Yes,No,FL,9/14/1999,EM,Hurricane,HURRICANE FLOYD EMERGENCY DECLARATIONS,1999-09-14,1999-09-16,99061.0,Indian River County,99085.0,2 days 00:00:00.000000000,1999-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-14,3143.0,No,No,Yes,No,FL,9/14/1999,EM,Hurricane,HURRICANE FLOYD EMERGENCY DECLARATIONS,1999-09-14,1999-09-16,99085.0,Martin County,99085.0,2 days 00:00:00.000000000,1999-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-14,3143.0,No,No,Yes,No,FL,9/14/1999,EM,Hurricane,HURRICANE FLOYD EMERGENCY DECLARATIONS,1999-09-14,1999-09-16,99089.0,Nassau County,99085.0,2 days 00:00:00.000000000,1999-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-14,3143.0,No,No,Yes,No,FL,9/14/1999,EM,Hurricane,HURRICANE FLOYD EMERGENCY DECLARATIONS,1999-09-14,1999-09-16,99099.0,Palm Beach County,99085.0,2 days 00:00:00.000000000,1999-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-14,3143.0,No,No,Yes,No,FL,9/14/1999,EM,Hurricane,HURRICANE FLOYD EMERGENCY DECLARATIONS,1999-09-14,1999-09-16,99109.0,St. Johns County,99085.0,2 days 00:00:00.000000000,1999-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-14,3143.0,No,No,Yes,No,FL,9/14/1999,EM,Hurricane,HURRICANE FLOYD EMERGENCY DECLARATIONS,1999-09-14,1999-09-16,99111.0,St. Lucie County,99085.0,2 days 00:00:00.000000000,1999-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-14,3143.0,No,No,Yes,No,FL,9/14/1999,EM,Hurricane,HURRICANE FLOYD EMERGENCY DECLARATIONS,1999-09-14,1999-09-16,99127.0,Volusia County,99085.0,2 days 00:00:00.000000000,1999-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,1306.0,No,Yes,Yes,Yes,FL,10/20/1999,DR,Hurricane,FL-HURRICANE IRENE-DR-REQ,1999-10-14,1999-10-24,99009.0,Brevard County,99139.0,10 days 00:00:00.000000000,1999-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,1306.0,No,Yes,Yes,Yes,FL,10/20/1999,DR,Hurricane,FL-HURRICANE IRENE-DR-REQ,1999-10-14,1999-10-24,99011.0,Broward County,99139.0,10 days 00:00:00.000000000,1999-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,1306.0,No,Yes,Yes,Yes,FL,10/20/1999,DR,Hurricane,FL-HURRICANE IRENE-DR-REQ,1999-10-14,1999-10-24,99021.0,Collier County,99139.0,10 days 00:00:00.000000000,1999-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,1306.0,No,Yes,Yes,Yes,FL,10/20/1999,DR,Hurricane,FL-HURRICANE IRENE-DR-REQ,1999-10-14,1999-10-24,99025.0,Dade County,99139.0,10 days 00:00:00.000000000,1999-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,1306.0,No,Yes,Yes,Yes,FL,10/20/1999,DR,Hurricane,FL-HURRICANE IRENE-DR-REQ,1999-10-14,1999-10-24,99035.0,Flagler County,99139.0,10 days 00:00:00.000000000,1999-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,1306.0,No,Yes,Yes,Yes,FL,10/20/1999,DR,Hurricane,FL-HURRICANE IRENE-DR-REQ,1999-10-14,1999-10-24,99043.0,Glades County,99139.0,10 days 00:00:00.000000000,1999-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,1306.0,No,Yes,Yes,Yes,FL,10/20/1999,DR,Hurricane,FL-HURRICANE IRENE-DR-REQ,1999-10-14,1999-10-24,99051.0,Hendry County,99139.0,10 days 00:00:00.000000000,1999-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,1306.0,No,Yes,Yes,Yes,FL,10/20/1999,DR,Hurricane,FL-HURRICANE IRENE-DR-REQ,1999-10-14,1999-10-24,99055.0,Highlands County,99139.0,10 days 00:00:00.000000000,1999-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,1306.0,No,Yes,Yes,Yes,FL,10/20/1999,DR,Hurricane,FL-HURRICANE IRENE-DR-REQ,1999-10-14,1999-10-24,99061.0,Indian River County,99139.0,10 days 00:00:00.000000000,1999-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,1306.0,No,Yes,Yes,Yes,FL,10/20/1999,DR,Hurricane,FL-HURRICANE IRENE-DR-REQ,1999-10-14,1999-10-24,99085.0,Martin County,99139.0,10 days 00:00:00.000000000,1999-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,1306.0,No,Yes,Yes,Yes,FL,10/20/1999,DR,Hurricane,FL-HURRICANE IRENE-DR-REQ,1999-10-14,1999-10-24,99087.0,Monroe County,99139.0,10 days 00:00:00.000000000,1999-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,1306.0,No,Yes,Yes,Yes,FL,10/20/1999,DR,Hurricane,FL-HURRICANE IRENE-DR-REQ,1999-10-14,1999-10-24,99093.0,Okeechobee County,99139.0,10 days 00:00:00.000000000,1999-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,1306.0,No,Yes,Yes,Yes,FL,10/20/1999,DR,Hurricane,FL-HURRICANE IRENE-DR-REQ,1999-10-14,1999-10-24,99095.0,Orange County,99139.0,10 days 00:00:00.000000000,1999-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,1306.0,No,Yes,Yes,Yes,FL,10/20/1999,DR,Hurricane,FL-HURRICANE IRENE-DR-REQ,1999-10-14,1999-10-24,99097.0,Osceola County,99139.0,10 days 00:00:00.000000000,1999-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,1306.0,No,Yes,Yes,Yes,FL,10/20/1999,DR,Hurricane,FL-HURRICANE IRENE-DR-REQ,1999-10-14,1999-10-24,99099.0,Palm Beach County,99139.0,10 days 00:00:00.000000000,1999-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,1306.0,No,Yes,Yes,Yes,FL,10/20/1999,DR,Hurricane,FL-HURRICANE IRENE-DR-REQ,1999-10-14,1999-10-24,99105.0,Polk County,99139.0,10 days 00:00:00.000000000,1999-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,1306.0,No,Yes,Yes,Yes,FL,10/20/1999,DR,Hurricane,FL-HURRICANE IRENE-DR-REQ,1999-10-14,1999-10-24,99111.0,St. Lucie County,99139.0,10 days 00:00:00.000000000,1999-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,1306.0,No,Yes,Yes,Yes,FL,10/20/1999,DR,Hurricane,FL-HURRICANE IRENE-DR-REQ,1999-10-14,1999-10-24,99117.0,Seminole County,99139.0,10 days 00:00:00.000000000,1999-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,1306.0,No,Yes,Yes,Yes,FL,10/20/1999,DR,Hurricane,FL-HURRICANE IRENE-DR-REQ,1999-10-14,1999-10-24,99127.0,Volusia County,99139.0,10 days 00:00:00.000000000,1999-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,3150.0,No,No,Yes,No,FL,10/15/1999,EM,Hurricane,TROPICAL STORM IRENE - FLORIDA,1999-10-14,1999-10-19,99009.0,Brevard County,99136.0,5 days 00:00:00.000000000,1999-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,3150.0,No,No,Yes,No,FL,10/15/1999,EM,Hurricane,TROPICAL STORM IRENE - FLORIDA,1999-10-14,1999-10-19,99011.0,Broward County,99136.0,5 days 00:00:00.000000000,1999-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,3150.0,No,No,Yes,No,FL,10/15/1999,EM,Hurricane,TROPICAL STORM IRENE - FLORIDA,1999-10-14,1999-10-19,99015.0,Charlotte County,99136.0,5 days 00:00:00.000000000,1999-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,3150.0,No,No,Yes,No,FL,10/15/1999,EM,Hurricane,TROPICAL STORM IRENE - FLORIDA,1999-10-14,1999-10-19,99021.0,Collier County,99136.0,5 days 00:00:00.000000000,1999-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,3150.0,No,No,Yes,No,FL,10/15/1999,EM,Hurricane,TROPICAL STORM IRENE - FLORIDA,1999-10-14,1999-10-19,99025.0,Dade County,99136.0,5 days 00:00:00.000000000,1999-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,3150.0,No,No,Yes,No,FL,10/15/1999,EM,Hurricane,TROPICAL STORM IRENE - FLORIDA,1999-10-14,1999-10-19,99027.0,DeSoto County,99136.0,5 days 00:00:00.000000000,1999-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,3150.0,No,No,Yes,No,FL,10/15/1999,EM,Hurricane,TROPICAL STORM IRENE - FLORIDA,1999-10-14,1999-10-19,99035.0,Flagler County,99136.0,5 days 00:00:00.000000000,1999-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,3150.0,No,No,Yes,No,FL,10/15/1999,EM,Hurricane,TROPICAL STORM IRENE - FLORIDA,1999-10-14,1999-10-19,99043.0,Glades County,99136.0,5 days 00:00:00.000000000,1999-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,3150.0,No,No,Yes,No,FL,10/15/1999,EM,Hurricane,TROPICAL STORM IRENE - FLORIDA,1999-10-14,1999-10-19,99049.0,Hardee County,99136.0,5 days 00:00:00.000000000,1999-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,3150.0,No,No,Yes,No,FL,10/15/1999,EM,Hurricane,TROPICAL STORM IRENE - FLORIDA,1999-10-14,1999-10-19,99051.0,Hendry County,99136.0,5 days 00:00:00.000000000,1999-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,3150.0,No,No,Yes,No,FL,10/15/1999,EM,Hurricane,TROPICAL STORM IRENE - FLORIDA,1999-10-14,1999-10-19,99055.0,Highlands County,99136.0,5 days 00:00:00.000000000,1999-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,3150.0,No,No,Yes,No,FL,10/15/1999,EM,Hurricane,TROPICAL STORM IRENE - FLORIDA,1999-10-14,1999-10-19,99057.0,Hillsborough County,99136.0,5 days 00:00:00.000000000,1999-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,3150.0,No,No,Yes,No,FL,10/15/1999,EM,Hurricane,TROPICAL STORM IRENE - FLORIDA,1999-10-14,1999-10-19,99061.0,Indian River County,99136.0,5 days 00:00:00.000000000,1999-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,3150.0,No,No,Yes,No,FL,10/15/1999,EM,Hurricane,TROPICAL STORM IRENE - FLORIDA,1999-10-14,1999-10-19,99069.0,Lake County,99136.0,5 days 00:00:00.000000000,1999-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,3150.0,No,No,Yes,No,FL,10/15/1999,EM,Hurricane,TROPICAL STORM IRENE - FLORIDA,1999-10-14,1999-10-19,99071.0,Lee County,99136.0,5 days 00:00:00.000000000,1999-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,3150.0,No,No,Yes,No,FL,10/15/1999,EM,Hurricane,TROPICAL STORM IRENE - FLORIDA,1999-10-14,1999-10-19,99081.0,Manatee County,99136.0,5 days 00:00:00.000000000,1999-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,3150.0,No,No,Yes,No,FL,10/15/1999,EM,Hurricane,TROPICAL STORM IRENE - FLORIDA,1999-10-14,1999-10-19,99085.0,Martin County,99136.0,5 days 00:00:00.000000000,1999-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,3150.0,No,No,Yes,No,FL,10/15/1999,EM,Hurricane,TROPICAL STORM IRENE - FLORIDA,1999-10-14,1999-10-19,99087.0,Monroe County,99136.0,5 days 00:00:00.000000000,1999-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,3150.0,No,No,Yes,No,FL,10/15/1999,EM,Hurricane,TROPICAL STORM IRENE - FLORIDA,1999-10-14,1999-10-19,99093.0,Okeechobee County,99136.0,5 days 00:00:00.000000000,1999-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,3150.0,No,No,Yes,No,FL,10/15/1999,EM,Hurricane,TROPICAL STORM IRENE - FLORIDA,1999-10-14,1999-10-19,99095.0,Orange County,99136.0,5 days 00:00:00.000000000,1999-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,3150.0,No,No,Yes,No,FL,10/15/1999,EM,Hurricane,TROPICAL STORM IRENE - FLORIDA,1999-10-14,1999-10-19,99097.0,Osceola County,99136.0,5 days 00:00:00.000000000,1999-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,3150.0,No,No,Yes,No,FL,10/15/1999,EM,Hurricane,TROPICAL STORM IRENE - FLORIDA,1999-10-14,1999-10-19,99099.0,Palm Beach County,99136.0,5 days 00:00:00.000000000,1999-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,3150.0,No,No,Yes,No,FL,10/15/1999,EM,Hurricane,TROPICAL STORM IRENE - FLORIDA,1999-10-14,1999-10-19,99101.0,Pasco County,99136.0,5 days 00:00:00.000000000,1999-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,3150.0,No,No,Yes,No,FL,10/15/1999,EM,Hurricane,TROPICAL STORM IRENE - FLORIDA,1999-10-14,1999-10-19,99103.0,Pinellas County,99136.0,5 days 00:00:00.000000000,1999-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-14,3150.0,No,No,Yes,No,FL,10/15/1999,EM,Hurricane,TROPICAL STORM IRENE - FLORIDA,1999-10-14,1999-10-19,99105.0,Polk County,99136.0,5 days 00:00:00.000000000,1999-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
